tweet,Brand/Product,sentiment,Brand,Hashtags,tweet_Word_Count,Processed_tweet,Original_Sentiment,Token Count
RT @mention Woot!! Just won the #google #lego hackathon competition. #SXSW #startupbus #cle,Google,Positive,Google,"['#google', '#lego', '#SXSW', '#startupbus', '#cle']",13,"['rt', 'woot', 'hackathon', 'competition']",Positive emotion,4
RT @mention Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to #SXSW today. 10 hot ones. {link},iPad or iPhone App,Positive,Apple,['#SXSW'],23,"['rt', 'word', 'motherboard', 'rt', 'want', 'iphone', 'apps', 'heading', 'today', '10', 'hot', 'one']",Positive emotion,12
"RT @mention Wow, @mention developed it's iPad app for just $15k #newsapps #sxsw",iPad or iPhone App,Positive,Apple,"['#newsapps', '#sxsw']",13,"['rt', 'wow', 'developed', 'ipad', 'app', '15k']",Positive emotion,6
"RT @mention Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. #sxsw #mosaicxm  {link}",iPad,Positive,Apple,"['#sxsw', '#mosaicxm']",20,"['rt', 'wow', 'thing', 'is', 'insanely', 'thin', 'amp', 'light', 'hold', 'ipad', '2', 'seriously']",Positive emotion,12
RT @mention Wow. Leo just told a random person on the street he would send her an iPad 2. #TWiT #SXSW,Uncategorised,Not Positive,Apple,"['#TWiT', '#SXSW']",21,"['rt', 'wow', 'leo', 'told', 'random', 'person', 'street', 'would', 'send', 'ipad', '2']",No emotion toward brand or product,11
RT @mention Wow. Shakespeare's Pub on 6th St. Here's to the delete button on the iPhone video camera. #SXSW,iPhone,Positive,Apple,['#SXSW'],19,"['rt', 'wow', 'shakespeare', 'pub', '6th', 'st', 'here', 'delete', 'button', 'iphone', 'video', 'camera']",Positive emotion,12
RT @mention Written in #GWT: the new Blogger interface being shown this week at #SXSW {link},Uncategorised,Not Positive,Uncategorized,"['#GWT', '#SXSW']",16,"['rt', 'written', 'new', 'blogger', 'interface', 'shown', 'week']",No emotion toward brand or product,7
RT @mention YayRT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},Uncategorised,Not Positive,Apple,"['#UberSocial', '#iPhone', '#SXSW', '#Mashable']",21,"['rt', 'yayrt', 'new', 'now', 'app', 'store', 'includes', 'uberguide', 'sponsored']",No emotion toward brand or product,9
RT @mention Yeah! Love the Google! Cheese w/ @mention @mention Maggie Mae's [pic] {link} #SXSW,Google,Positive,Google,['#SXSW'],15,"['rt', 'yeah', 'love', 'google', 'cheese', 'w', 'maggie', 'maes', 'pic']",Positive emotion,9
"RT @mention yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying #sxsw: {link}",iPad,Not Positive,Apple,['#sxsw'],22,"['rt', 'yes', 'hate', 'fanboys', 'still', 'valid', 'tho', 'waited', 'ipad2', 'instead', 'enjoying']",Negative emotion,11
"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2  #sxswi",Uncategorised,Not Positive,Apple,"['#SXSW', '#iPad', '#iPad2', '#sxswi']",24,"['rt', 'yes', 'rumor', 'are', 'true', 'come', 'play', 'ipad', 'booth', 'exhibit', 'hall', '3']",No emotion toward brand or product,12
"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",iPad,Positive,Apple,"['#SXSW', '#iPad', '#iPad2']",27,"['rt', 'yes', 'rumor', 'are', 'true', 'come', 'play', 'ipad', 'booth', 'exhibit', 'hall', '3', 'giant', 'quotoquot']",Positive emotion,14
"RT @mention Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",Uncategorised,Not Positive,Apple,['#SXSW'],17,"['rt', 'yes', 'there', 'line', 'front', 'allbutconfirmed', 'popup', 'apple', 'store']",No emotion toward brand or product,9
RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,Android App,Positive,Google,['#sxsw'],17,"['rt', 'yes', 'gowalla', 'win', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'award', 'thanks']",Positive emotion,12
RT @mention YES! updated #iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive,Apple,"['#iPhone', '#SXSW']",20,"['rt', 'yes', 'updated', 'app', 'ha', 'song', 'info', '247', 'stream', 'others', 'also', 'live', 'video', 'streaming']",Positive emotion,14
RT @mention YES! updated iPhone app has song info  @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive,Apple,['#SXSW'],20,"['rt', 'yes', 'updated', 'iphone', 'app', 'ha', 'song', 'info', '247', 'stream', 'others', 'also', 'live', 'video', 'streaming']",Positive emotion,15
RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW {link},iPad or iPhone App,Positive,Apple,['#SXSW'],20,"['rt', 'yes', 'updated', 'iphone', 'app', 'ha', 'song', 'info', '247', 'stream', 'others', 'also', 'live', 'video', 'streaming']",Positive emotion,15
RT @mention Yesterday was fantastic @mention #SXSW &amp;Apple iPad 2 launch. But let's all take a moment 2honor those who have suffered in Japan.,iPad,Positive,Apple,['#SXSW'],24,"['rt', 'yesterday', 'wa', 'fantastic', 'ampapple', 'ipad', '2', 'launch', 'let', 'take', 'moment', '2honor', 'have', 'suffered', 'japan']",Positive emotion,15
RT @mention Yikes. Google is launching 'Circles' today at #sxsw? {link},Uncategorised,Not Positive,Google,['#sxsw'],11,"['rt', 'yikes', 'google', 'is', 'launching', 'circle', 'today']",No emotion toward brand or product,7
RT @mention You can download a free @mention sampler of some of the bands playing at #SXSW here: {link},Uncategorised,Not Positive,Uncategorized,['#SXSW'],19,"['rt', 'can', 'download', 'free', 'sampler', 'band', 'playing']",No emotion toward brand or product,7
"RT @mention you know you are on the plane to #SXSW when u become Facebook friends with your seatmate. He added me on his iPad, I added him on my laptop",Uncategorised,Not Positive,Apple,['#SXSW'],31,"['rt', 'know', 'are', 'plane', 'u', 'become', 'facebook', 'friend', 'seatmate', 'added', 'ipad', 'added', 'laptop']",No emotion toward brand or product,13
Don't be on your iPhone up to going to sleep. Prepare for sleep for 30-45 minutes before #SXSW ^PR,Uncategorised,Not Positive,Apple,['#SXSW'],19,"['dont', 'iphone', 'going', 'sleep', 'prepare', 'sleep', '3045', 'minute', 'pr']",No emotion toward brand or product,9
Get them on your pop-up Apple Store iPad 2! RT @mention RT @mention åÇ A complete #SXSW 2011 foursquare badge list {link},Uncategorised,Not Positive,Apple,['#SXSW'],22,"['get', 'popup', 'apple', 'store', 'ipad', '2', 'rt', 'rt', 'åç', 'complete', '2011', 'foursquare', 'badge', 'list']",No emotion toward brand or product,14
RT @mention Zazzle is gearing up to hit #SXSW! Look out for our tweets on where you can come by to create your own iPhone case! #zazzlesxsw,Uncategorised,Not Positive,Apple,"['#SXSW', '#zazzlesxsw']",27,"['rt', 'zazzle', 'is', 'gearing', 'hit', 'look', 'tweet', 'can', 'come', 'create', 'iphone', 'case']",No emotion toward brand or product,12
"RT @mention Zazzle is officially at #SXSW! Come by the @mention Grille, mention #zazzlsxsw and youÛªll get to make your own iPhone case!",iPhone,Positive,Apple,"['#SXSW', '#zazzlsxsw']",23,"['rt', 'zazzle', 'is', 'officially', 'come', 'grille', 'mention', 'you\x89ûªll', 'get', 'make', 'iphone', 'case']",Positive emotion,12
"RT @mention Zazzle is officially at #SXSW! Come by the @mention Grille, mention us with #zazzlsxsw and youÛªll get to make your own iPhone case!",Uncategorised,Positive,Apple,"['#SXSW', '#zazzlsxsw']",25,"['rt', 'zazzle', 'is', 'officially', 'come', 'grille', 'mention', 'u', 'you\x89ûªll', 'get', 'make', 'iphone', 'case']",Positive emotion,13
"1st session, Designing iPad Interfaces {link} #SXSW #UXDes",Uncategorised,Not Positive,Apple,"['#SXSW', '#UXDes']",8,"['1st', 'session', 'designing', 'ipad', 'interface']",No emotion toward brand or product,5
#protip don't show your google analytics page in a #sxsw presentation,Uncategorised,Not Positive,Contains Both,"['#protip', '#sxsw']",11,"['dont', 'show', 'google', 'analytics', 'page', 'presentation']",No emotion toward brand or product,6
"#sxsw iPhone app: control mania! Half of the screen used for buttons and filters, other half for content. #ui-fail",iPad or iPhone App,Not Positive,Apple,"['#sxsw', '#ui']",19,"['iphone', 'app', 'control', 'mania', 'half', 'screen', 'used', 'button', 'filter', 'half', 'content']",Negative emotion,11
These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link},iPad or iPhone App,Positive,Apple,['#SXSW'],13,"['iphone', 'apps', 'keep', 'grooving', '2011']",Positive emotion,5
These iPhone apps will keep you grooving at #SXSW 2011 | @mention {link} via  @mention,iPad or iPhone App,Positive,Apple,['#SXSW'],15,"['iphone', 'apps', 'keep', 'grooving', '2011', 'via']",Positive emotion,6
For everyone at #SXSW here is a map of my favorite places in Austin {link} @mention @mention @mention,Uncategorised,Not Positive,Uncategorized,['#SXSW'],18,"['everyone', 'is', 'map', 'favorite', 'place', 'austin']",No emotion toward brand or product,6
Will someone buy my iPad v1 while I wait in line to get v2 tomorrow? #SXSW,iPad,Positive,Apple,['#SXSW'],16,"['someone', 'buy', 'ipad', 'v1', 'wait', 'line', 'get', 'v2', 'tomorrow']",Positive emotion,9
"Fuck. iPhone crapped out, will not charge at all. Says it is charging, but at 5% after all night. What are my options in Austin? #sxsw",iPhone,Not Positive,Apple,['#sxsw'],26,"['fuck', 'iphone', 'crapped', 'not', 'charge', 'say', 'it', 'is', 'charging', '5', 'night', 'are', 'option', 'austin']",Negative emotion,14
#SXSW iPhone developers meet up is crazy packed!!!!!!,Uncategorised,Positive,Apple,['#SXSW'],8,"['iphone', 'developer', 'meet', 'is', 'crazy', 'packed']",Positive emotion,6
#sxsw anyone here need an iPhone cable I have extras -  tweet me ;),Uncategorised,Not Positive,Apple,['#sxsw'],14,"['anyone', 'need', 'iphone', 'cable', 'have', 'extra', 'tweet']",No emotion toward brand or product,7
#SXSW anyone know where the apple pop-up store is?,Uncategorised,Not Positive,Apple,['#SXSW'],9,"['anyone', 'know', 'apple', 'popup', 'store', 'is']",No emotion toward brand or product,6
@mention one of the must have apps to survive #SXSW {link}  Join our #SXSWbarcrawl during #SXSWi,iPad or iPhone App,Positive,Apple,"['#SXSW', '#SXSWbarcrawl', '#SXSWi']",16,"['one', 'must', 'have', 'apps', 'survive', 'join']",Positive emotion,6
Fuzzy iphone picture of Jake Gyllenhaal and Duncan Jones more pictures soon BigDplace.com #sxsw {link},Uncategorised,Not Positive,Apple,['#sxsw'],15,"['fuzzy', 'iphone', 'picture', 'jake', 'gyllenhaal', 'duncan', 'jones', 'more', 'picture', 'soon', 'bigd']",No emotion toward brand or product,11
"Did some one say free music? Did someone say free @mention music!? Yes, yes they did. {link} #SXSW #FreeMusic",Uncategorised,Not Positive,Uncategorized,"['#SXSW', '#FreeMusic']",19,"['did', 'one', 'say', 'free', 'music', 'did', 'someone', 'say', 'free', 'music', 'yes', 'yes', 'did']",No emotion toward brand or product,13
&quot;No one says 'I'm Apple' or 'I'm Drupal' - in my tribe I know people will care for my children &amp; that is powerful&quot; @mention #DgtlTribe #SXSW,Uncategorised,Not Positive,Apple,"['#DgtlTribe', '#SXSW']",27,"['quotno', 'one', 'say', 'im', 'apple', 'im', 'drupal', 'tribe', 'know', 'people', 'care', 'child', 'amp', 'is', 'powerfulquot']",No emotion toward brand or product,15
"#SXSW iPhone tip, turn off 3G to get good service/data",Uncategorised,Not Positive,Apple,['#SXSW'],10,"['iphone', 'tip', 'turn', '3g', 'get', 'good', 'servicedata']",No emotion toward brand or product,7
FOUND iPHONE: Ballroom D just now. Volunteer at door has it. #sxsw #sxswi,Uncategorised,Not Positive,Apple,"['#sxsw', '#sxswi']",13,"['found', 'iphone', 'ballroom', 'now', 'volunteer', 'door', 'ha', 'it']",No emotion toward brand or product,8
Just got one! RT @mention Waiting in line at an Apple Store? Check in and you just might find a new item :) #SXSW {link},Uncategorised,Not Positive,Apple,['#SXSW'],25,"['got', 'one', 'rt', 'waiting', 'line', 'apple', 'store', 'check', 'might', 'find', 'new', 'item']",No emotion toward brand or product,12
"So the phones around me are Blackberry, iphone and android a distant third. #sxsw",Uncategorised,Not Positive,Contains Both,['#sxsw'],14,"['phone', 'around', 'are', 'blackberry', 'iphone', 'android', 'distant', 'third']",No emotion toward brand or product,8
"Tip for conference goers everywhere: bring iPad, leave laptop at hotel. I've had no battery and a sore shoulder all week! #sxsw",iPad,Positive,Apple,['#sxsw'],22,"['tip', 'conference', 'goer', 'everywhere', 'bring', 'ipad', 'leave', 'laptop', 'hotel', 'ive', 'had', 'no', 'battery', 'sore', 'shoulder', 'week']",Positive emotion,16
"Free 22 song #SXSW iTunes playlist! #BrightEyes, #TheCivilWars, #Glove and many others: {link}",Uncategorised,Not Positive,Uncategorized,"['#SXSW', '#BrightEyes', '#TheCivilWars', '#Glove']",13,"['free', '22', 'song', 'itunes', 'playlist', 'many', 'others']",No emotion toward brand or product,7
"amusing long lines at the temp apple store, the starbu cks acrosse the street is where most people seem to unpack theirs ;) #sxsw",Apple,Positive,Apple,['#sxsw'],24,"['amusing', 'long', 'line', 'temp', 'apple', 'store', 'starbu', 'cks', 'acrosse', 'street', 'is', 'most', 'people', 'seem', 'unpack']",Positive emotion,15
6th and Congress in the Scarborough bldg. RT @mention So where is this temporary apple store setup? #sxsw,Uncategorised,Not Positive,Apple,['#sxsw'],18,"['6th', 'congress', 'scarborough', 'bldg', 'rt', 'is', 'temporary', 'apple', 'store', 'setup']",No emotion toward brand or product,10
6th and Congress. Dude is creatively saving up for an iPad 2!  Www.socialmediabum.tumblr.com #sxsw {link},iPad,Positive,Apple,['#sxsw'],15,"['6th', 'congress', 'dude', 'is', 'creatively', 'saving', 'ipad', '2', 'wwwsocialmediabum']",Positive emotion,9
@mention Only Google's disavowal of its planned launch at #sxsw.,Google,Not Positive,Google,['#sxsw'],10,"['google', 'disavowal', 'planned', 'launch']",No emotion toward brand or product,4
Am I the only one left with an iPad 1 #sxsw,Uncategorised,Not Positive,Apple,['#sxsw'],11,"['one', 'left', 'ipad', '1']",No emotion toward brand or product,4
"We will connect to it too! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Uncategorised,Not Positive,Google,['#sxsw'],21,"['connect', 'it', 'rt', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today']",No emotion toward brand or product,13
#google honors users privacy by letting them see what info of theirs is in the system and allowing them to delete it #marissagoogle #sxsw,Google,Positive,Google,"['#google', '#marissagoogle', '#sxsw']",24,"['honor', 'user', 'privacy', 'letting', 'see', 'info', 'is', 'system', 'allowing', 'delete', 'it']",Positive emotion,11
Guy in front of the Apple store in Austin is reading from the bible.  Wondering when someone would give him an iPAD with a bible app #sxsw,Uncategorised,Not Positive,Apple,['#sxsw'],27,"['guy', 'front', 'apple', 'store', 'austin', 'is', 'reading', 'bible', 'wondering', 'someone', 'would', 'give', 'ipad', 'bible', 'app']",No emotion toward brand or product,15
Awesome conversations and networking while on line at #SXSW Apple Store.,Apple,Positive,Apple,['#SXSW'],11,"['awesome', 'conversation', 'networking', 'line', 'apple', 'store']",Positive emotion,6
Is iPad too big for it? RT @mention My takeaway from #sxsw? Mobile is absolutely necessary now for brand relevancy {link},Uncategorised,Not Positive,Apple,['#sxsw'],21,"['is', 'ipad', 'big', 'it', 'rt', 'takeaway', 'mobile', 'is', 'absolutely', 'necessary', 'now', 'brand', 'relevancy']",No emotion toward brand or product,13
Tons of good music from @mention and more on this FREE #SXSW sampler via @mention {link},Uncategorised,Not Positive,Uncategorized,['#SXSW'],16,"['ton', 'good', 'music', 'more', 'free', 'sampler', 'via']",No emotion toward brand or product,7
"This is good news...Google's route around traffic function saves users 2 years EVERY DAY.from Marissa Mayer at #sxsw
via @mention",Google,Positive,Google,['#sxsw'],20,"['is', 'good', 'newsgoogles', 'route', 'around', 'traffic', 'function', 'save', 'user', '2', 'year', 'every', 'dayfrom', 'marissa', 'mayer', 'via']",Positive emotion,16
